Date,Aditya Birla Sun Life Multi Cap Fund,Axis Multicap Fund,Bajaj Finserv Multi Cap Fund,Bandhan Multicap Fund,Bank of India Multicap Fund,Baroda BNP Paribas Multi Cap Fund,Canara Robeco Multi Cap Fund,DSP Multicap Fund,Edelweiss Multi Cap Fund,Franklin India Multi Cap Fund,Groww Multicap Fund,HDFC Multicap Fund,HSBC Multi Cap Fund,ICICI Prudential Multicap Fund,ITI Multi Cap Fund,Invesco India Multicap Fund,Kotak Multicap Fund,LIC MF Multi Cap Fund,Mahindra Manulife Multi Cap Fund,Mirae Asset Multicap Fund,Motilal Oswal Multi Cap Fund,Nippon India Multicap Fund,PGIM India Multi Cap Fund,Quant Multi Cap Fund,SBI Multicap Fund,Samco Multi Cap Fund,Sundaram Multi Cap Fund,TRUSTMF Multi Cap Fund,Tata Multicap Fund,UTI Multi Cap Fund,Union Multicap Fund,WhiteOak Capital Multi Cap Fund
2025-06-04,20.29000,18.29000,11.10200,17.69100,17.77000,314.26000,14.61000,12.12100,15.05110,10.05590,10.01450,18.55900,18.72950,874.61000,26.28040,154.62000,18.51800,17.53860,30.00820,14.26000,13.26510,90.33290,9.61000,624.29120,17.14410,9.60000,88.10620,,14.41550,10.05160,15.89000,15.00100
2025-06-05,20.40000,18.45000,11.12900,17.74900,17.89000,315.89720,14.70000,12.19900,15.15010,10.11330,10.08770,18.63600,18.83370,877.11000,26.40790,155.71000,18.53400,17.62200,30.17360,14.34100,13.30400,90.73010,9.66000,628.06420,17.22530,9.67000,88.45600,,14.47500,10.08720,15.98000,15.08900
2025-06-06,20.58000,18.56000,11.24700,17.94200,18.03000,317.30940,14.85000,12.30100,15.30250,10.21180,10.19590,18.79900,19.03480,883.29000,26.51190,156.74000,18.67200,17.69140,30.47280,14.50900,13.32570,91.29080,9.76000,630.50120,17.35300,9.71000,89.15840,,14.65730,10.19000,16.09000,15.18100
2025-06-09,20.76000,18.67000,11.36800,18.10400,18.22000,319.97950,14.97000,12.39200,15.41070,10.27360,10.26480,19.00300,19.20600,890.21000,26.79550,157.90000,18.88600,17.86760,30.89290,14.67600,13.37450,91.95670,9.82000,636.67630,17.47860,9.81000,89.70860,,14.78880,10.25970,16.19000,15.28700
2025-06-10,20.77000,18.66000,11.37100,18.08800,18.23000,319.86350,14.96000,12.37200,15.38720,10.27340,10.25970,19.02200,19.19700,890.83000,26.79700,157.74000,18.92400,17.83750,30.87780,14.68700,13.43110,91.88690,9.80000,638.71800,17.53120,9.81000,89.75940,,14.78530,10.27020,16.17000,15.29000
2025-06-11,20.72000,18.61000,11.37700,18.15300,18.22000,319.27600,14.97000,12.38500,15.37150,10.26140,10.21890,19.03800,19.14940,892.63000,26.81030,157.24000,18.87300,17.84500,30.86960,14.70200,13.39750,91.94900,9.79000,640.23500,17.52270,9.79000,89.91160,,14.79010,10.26050,16.14000,15.30600
2025-06-12,20.46000,18.37000,11.27100,17.99100,18.08000,315.11650,14.79000,12.25000,15.21080,10.11620,10.07840,18.78100,18.89890,883.49000,26.41610,155.16000,18.65800,17.65310,30.49460,14.51600,13.23200,90.58890,9.68000,629.45630,17.36420,9.69000,88.78750,,14.60070,10.17690,15.93000,15.12600
2025-06-13,20.38000,18.28000,11.21900,17.91900,18.04000,313.75150,14.71000,12.24400,15.17570,10.07480,10.05450,18.70400,18.83260,879.42000,26.33040,154.76000,18.55300,17.58030,30.37930,14.47500,13.23420,90.08660,9.66000,625.42860,17.31950,9.70000,88.28290,,14.51690,10.13800,15.90000,15.07100
2025-06-16,20.54000,18.43000,11.29400,18.09000,18.19000,315.65700,14.81000,12.32800,15.29500,10.17040,10.13460,18.88100,18.96640,885.32000,26.55580,156.02000,18.72300,17.67960,30.65600,14.61100,13.34940,90.66360,9.75000,628.37840,17.42870,9.75000,88.87630,,14.62190,10.20070,16.02000,15.20900
2025-06-17,20.47000,18.34000,11.26800,18.03600,18.09000,315.50000,14.76000,12.28300,15.26090,10.10080,10.13360,18.80900,18.89160,881.40000,26.47920,155.35000,18.65400,17.63890,30.48140,14.53000,13.34010,90.27850,9.70000,624.62380,17.33880,9.73000,88.49520,,14.57320,10.14470,16.01000,15.15900
2025-06-18,20.48000,18.33000,11.24100,17.99900,18.00000,314.80390,14.73000,12.25400,15.24990,10.08230,10.09490,18.76500,18.87530,878.11000,26.45220,155.00000,18.62100,17.60420,30.43090,14.52600,13.32550,90.25000,9.68000,622.09390,17.29660,9.68000,88.27520,,14.56350,10.14060,15.99000,15.12200
2025-06-19,20.27000,18.12000,11.14000,17.83600,17.77000,311.79520,14.59000,12.11500,15.12380,10.00470,9.99790,18.56900,18.70450,870.70000,26.16690,153.27000,18.43100,17.37960,30.06190,14.40000,13.12120,89.32900,9.60000,615.90000,17.18130,9.57000,87.65400,,14.42540,10.06310,15.82000,14.98300
2025-06-20,20.50000,18.36000,11.21900,17.94300,17.92000,314.29840,14.78000,12.22400,15.30510,10.10910,10.11180,18.74600,18.93810,876.71000,26.42130,154.84000,18.57300,17.50360,30.46970,14.54600,13.25950,90.25700,9.69000,621.17760,17.29360,9.62000,88.46220,,14.58790,10.14620,16.01000,15.13200
2025-06-23,20.53000,18.38000,11.23700,17.91800,17.90000,314.42810,14.80000,12.23100,15.30580,10.09590,10.11030,18.74400,18.95810,876.22000,26.46040,155.43000,18.57000,17.49390,30.60050,14.55200,13.33440,90.21740,9.72000,621.56050,17.34680,9.65000,88.42090,,14.57370,10.12860,16.00000,15.14000
2025-06-24,20.69000,18.48000,11.31200,18.00600,18.02000,315.23060,14.88000,12.30700,15.35940,10.16270,10.18650,18.84200,19.06600,878.54000,26.53350,155.92000,18.69300,17.59560,30.72030,14.61500,13.44280,90.84890,9.76000,624.58140,17.43460,9.70000,89.02430,,14.67420,10.15920,16.11000,15.20400
2025-06-25,20.85000,18.66000,11.41300,18.12800,18.18000,318.19750,15.01000,12.39800,15.50560,10.28040,10.29290,19.02200,19.22620,887.05000,26.72820,157.45000,18.87600,17.78420,30.98870,14.75600,13.47950,91.66980,9.84000,631.87040,17.55810,9.77000,89.79750,,14.80050,10.24540,16.22000,15.34800
2025-06-26,20.96000,18.78000,11.49700,18.26200,18.31000,319.96590,15.11000,12.46500,15.63070,10.36880,10.36200,19.16600,19.32520,891.47000,26.91170,158.71000,18.94500,17.82940,31.17550,14.84300,13.49380,92.22530,9.90000,637.65630,17.67510,9.81000,90.41200,,14.90470,10.33610,16.34000,15.43800
2025-06-27,21.07000,18.86000,11.57000,18.33900,18.40000,321.32120,15.18000,12.48500,15.68790,10.42760,10.41380,19.22400,19.35200,894.61000,27.03980,159.27000,19.01700,17.93590,31.31860,14.91500,13.55490,92.51100,9.97000,641.13020,17.71380,9.88000,90.86440,,14.93190,10.35410,16.44000,15.51000
2025-06-30,21.16000,18.90000,11.58200,18.33600,18.42000,322.43550,15.19000,12.52600,15.73000,10.43590,10.44810,19.26000,19.40650,893.97000,27.08750,159.63000,19.08600,17.98140,31.51670,14.91700,13.67520,92.50930,9.98000,642.36070,17.74690,9.95000,90.73570,,14.94990,10.40240,16.50000,15.57900
2025-07-01,21.07000,18.86000,11.60200,18.35100,18.47000,321.78160,15.16000,12.53700,15.70630,10.48190,10.42910,19.28800,19.38380,894.14000,27.02880,159.00000,19.09000,17.91210,31.58870,14.90800,13.74960,92.14160,9.96000,640.69390,17.73140,9.93000,90.91420,,14.93120,10.38040,16.54000,15.57300
2025-07-02,21.04000,18.80000,11.56800,18.32600,18.40000,321.41000,15.12000,12.50200,15.66080,10.43370,10.39240,19.27600,19.31850,893.98000,26.98360,158.90000,19.06800,17.85420,31.56670,14.88400,13.81420,91.90400,9.95000,637.63670,17.72800,9.92000,90.72670,,14.91570,10.36050,16.52000,15.52300
2025-07-03,21.04000,18.78000,11.57000,18.35400,18.43000,321.01730,15.13000,12.52900,15.66450,10.45510,10.38330,19.28200,19.31030,895.71000,26.98140,158.80000,19.07600,17.85550,31.59140,14.88300,13.89670,91.74350,9.95000,636.75730,17.77180,9.91000,90.91380,,14.94140,10.37860,16.50000,15.51100
2025-07-04,21.08000,18.83000,11.58200,18.39700,18.46000,321.58010,15.13000,12.54500,15.69350,10.47630,10.39860,19.32300,19.36760,897.88000,27.08640,158.55000,19.12200,17.86580,31.53950,14.88600,13.75000,91.97040,9.97000,639.17230,17.83810,9.94000,91.30050,,14.98730,10.41920,16.55000,15.55400
2025-07-07,21.07000,18.80000,11.57100,18.37500,18.45000,321.65140,15.11000,12.53700,15.66200,10.46440,10.37720,19.30000,19.31300,897.18000,26.95590,158.47000,19.00500,17.82230,31.46630,14.84800,13.76160,91.76680,9.97000,639.57580,17.77490,9.93000,91.31940,,14.94970,10.40130,16.48000,15.51900
2025-07-08,21.09000,18.79000,11.60900,18.38100,18.44000,322.10860,15.14000,12.58400,15.66150,10.47530,10.41220,19.32300,19.33820,898.06000,26.93190,158.29000,19.02600,17.81550,31.43700,14.85000,13.75200,92.00920,9.97000,638.78090,17.87200,9.93000,91.45640,,14.96350,10.40530,16.57000,15.52100
2025-07-09,21.12000,18.83000,11.62700,18.41200,18.47000,322.79800,15.15000,12.62700,15.64910,10.48490,10.44910,19.33000,19.36270,897.90000,26.97830,158.70000,19.05800,17.84800,31.51200,14.84600,13.76660,92.33070,10.00000,639.10330,17.89930,9.96000,91.51830,,14.97100,10.42900,16.59000,15.55600
2025-07-10,21.10000,18.75000,11.59100,18.34800,18.48000,322.36460,15.10000,12.61500,15.56490,10.47190,10.42990,19.28200,19.35480,895.83000,26.87570,157.94000,19.03400,17.82220,31.45480,14.83900,13.81020,92.23970,9.98000,639.14290,17.84140,9.92000,91.18900,,14.90650,10.39410,16.53000,15.52100
2025-07-11,21.00000,18.57000,11.54800,18.21100,18.32000,319.71900,14.98000,12.51500,15.43670,10.40240,10.34910,19.15400,19.20300,892.65000,26.60900,156.46000,18.90100,17.70170,31.41740,14.74100,13.67510,91.64850,9.92000,633.07640,17.78820,9.88000,90.69430,,14.80950,10.33090,16.38000,15.40300
2025-07-14,21.05000,18.64000,11.56800,18.21100,18.40000,321.13870,15.04000,12.58400,15.48780,10.43020,10.38590,19.19500,19.26870,894.35000,26.67500,156.99000,18.95900,17.72890,31.58410,14.78000,13.67270,91.71150,9.96000,632.91110,17.81180,9.93000,90.96530,,14.82510,10.33990,16.41000,15.46600
2025-07-15,21.18000,18.78000,11.62400,18.34400,18.58000,322.93870,15.17000,12.71000,15.60570,10.50550,10.47330,19.30400,19.43060,899.90000,26.90770,157.80000,19.08900,17.90240,31.80270,14.86800,13.76310,92.19920,10.03000,638.14110,17.91340,9.99000,91.76340,,14.93910,10.41710,16.54000,15.57600
2025-07-16,21.20000,18.83000,11.62800,18.41200,18.56000,323.28780,15.21000,12.72500,15.62580,10.52280,10.48840,19.31700,19.45700,900.87000,26.93910,157.97000,19.16400,17.95670,31.80570,14.87900,13.80150,92.40340,10.06000,639.61940,17.93310,10.00000,91.93110,,14.99290,10.43360,16.55000,15.60400
2025-07-17,21.23000,18.87000,11.64600,18.41900,18.56000,322.80690,15.21000,12.71900,15.60660,10.51250,10.49510,19.30600,19.43880,901.68000,26.94740,158.12000,19.10700,17.98900,31.81070,14.90100,13.80300,92.70440,10.05000,638.95460,17.96510,10.01000,91.90290,,15.01600,10.43940,16.51000,15.63100
2025-07-18,21.10000,18.74000,11.58100,18.31800,18.41000,321.54680,15.09000,12.64600,15.53840,10.43190,10.45140,19.20100,19.31580,896.80000,26.77020,157.08000,19.02200,17.86990,31.75230,14.82600,13.70180,92.13990,10.01000,634.98450,17.90670,9.95000,91.24250,,14.91400,10.38600,16.40000,15.54800
2025-07-21,21.19000,18.84000,11.59700,18.34900,18.44000,323.59850,15.16000,12.67600,15.58800,10.47460,10.52430,19.27400,19.43220,898.34000,26.89790,157.98000,19.04800,17.93610,31.81720,14.85900,13.91220,92.51870,10.04000,635.96850,18.02060,9.97000,91.55880,,14.95550,10.40180,16.49000,15.65900
2025-07-22,21.19000,18.81000,11.57500,18.32200,18.39000,324.36940,15.16000,12.61600,15.56220,10.45780,10.52680,19.20400,19.41370,896.42000,26.88640,158.45000,19.03200,17.95280,31.60130,14.82600,13.80450,92.64700,10.03000,632.17090,18.03550,9.93000,91.21140,,14.90650,10.37630,16.48000,15.67200
2025-07-23,21.22000,18.84000,11.61800,18.36600,18.41000,324.92910,15.19000,12.64600,15.61420,10.48190,10.54140,19.27500,19.46040,899.27000,26.93630,158.93000,19.08300,18.02470,31.64850,14.90000,13.81800,93.01170,10.06000,635.70440,18.19100,9.95000,91.35900,,14.93470,10.40850,16.53000,15.71500
